naca,camber,camber_position,thickness,alpha_deg,reynolds,cl,cd,cm,source_file
NACA 6409,0.06,0.4,0.09,-5.0,2000000.0,0.1473,0.00717,-0.1538,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,-4.0,2000000.0,0.2604,0.00672,-0.154,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,-3.0,2000000.0,0.3732,0.0064,-0.1542,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,-2.0,2000000.0,0.4854,0.00627,-0.1543,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,-1.0,2000000.0,0.5969,0.00627,-0.1543,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,0.0,2000000.0,0.708,0.00636,-0.1544,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,1.0,2000000.0,0.8188,0.00648,-0.1545,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,3.0,2000000.0,1.0353,0.00591,-0.154,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,4.0,2000000.0,1.1448,0.00633,-0.1539,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,5.0,2000000.0,1.2495,0.00706,-0.153,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,6.0,2000000.0,1.3432,0.00861,-0.1504,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,7.0,2000000.0,1.411,0.01208,-0.1434,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,8.0,2000000.0,1.491,0.0141,-0.1385,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,9.0,2000000.0,1.5661,0.01578,-0.1327,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,10.0,2000000.0,1.6279,0.01786,-0.1249,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,11.0,2000000.0,1.6794,0.02071,-0.1165,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,12.0,2000000.0,1.7291,0.02398,-0.1091,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,13.0,2000000.0,1.7561,0.02937,-0.1005,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,14.0,2000000.0,1.7844,0.03539,-0.0941,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,-6.0,2000000.0,0.0408,0.0076,-0.1523,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,-5.0,2000000.0,0.1545,0.00718,-0.1525,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,-4.0,2000000.0,0.2678,0.00691,-0.1526,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,-3.0,2000000.0,0.3806,0.00677,-0.1526,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,-2.0,2000000.0,0.4929,0.00673,-0.1526,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,-1.0,2000000.0,0.6047,0.00679,-0.1525,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,0.0,2000000.0,0.7161,0.00689,-0.1525,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,1.0,2000000.0,0.8275,0.007,-0.1526,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,2.0,2000000.0,0.9384,0.00684,-0.1529,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,4.0,2000000.0,1.1532,0.00678,-0.1515,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,5.0,2000000.0,1.2609,0.00725,-0.1511,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,6.0,2000000.0,1.363,0.00798,-0.1497,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,7.0,2000000.0,1.4559,0.00916,-0.1468,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,8.0,2000000.0,1.5279,0.01121,-0.1402,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,9.0,2000000.0,1.5736,0.01414,-0.1293,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,10.0,2000000.0,1.621,0.01717,-0.1198,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,12.0,2000000.0,1.7172,0.02405,-0.1046,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,13.0,2000000.0,1.7557,0.02874,-0.0978,T1-Re2.000-N9.0.txt
NACA 6412,0.06,0.4,0.12,14.0,2000000.0,1.7853,0.03473,-0.0917,T1-Re2.000-N9.0.txt
